,0,1,2,3
547,-0.75900304,-1.2032385,-0.79523146,0.0
548,-0.6046219,-1.1851377,-0.43540066,0.0
549,0.6612117,1.0240276,-1.1050664,6.0
550,1.2742255,1.5840998,-0.24587686,6.0
551,0.7381995,-1.1970593,0.6317011,3.0
552,1.8199728,-0.9934426,1.3841558,3.0
553,-1.0258129,0.04417575,1.1802068,4.0
554,-1.0023204,0.20874742,1.0424622,4.0
555,-0.18675114,1.3299165,-2.2024658,5.0
556,-0.18162489,1.0183841,-1.2082565,5.0
557,-1.2773826,0.5184675,-0.22844948,1.0
558,-1.5628344,0.76750153,-0.19664104,1.0
559,-1.755528,1.237211,0.21962316,1.0
560,-1.6909889,1.0257684,0.042842507,1.0
561,0.4347623,-0.8380532,-0.076124,2.0
562,0.66428095,-0.8495366,0.06705984,2.0
563,-0.7872399,-1.3852211,-1.2570713,0.0
564,-0.808556,-1.3325882,-1.4674854,0.0
565,-0.91801643,-1.2223938,-1.654057,0.0
566,-0.8259877,-1.1811323,-1.427623,0.0
567,-1.0551678,-1.2616717,-1.6327013,0.0
568,1.2525412,1.1453543,-0.7197274,6.0
569,0.9646369,1.5450251,-0.7006396,6.0
570,0.80341786,-1.7980076,1.0412012,3.0
571,1.1283288,-1.4988203,1.2764642,3.0
572,-0.39921957,-0.38868907,0.91521966,4.0
573,-0.6057974,-0.7206908,0.8841496,4.0
574,-0.45605808,0.5364357,-1.0957531,5.0
575,0.1445373,0.72662115,-0.99985397,5.0
576,-0.6742785,0.83044225,0.0776537,1.0
577,-1.027922,0.26884145,-0.3295642,1.0
578,-1.4715484,1.2586588,0.40362424,1.0
579,-0.7626553,0.87742007,0.12820143,1.0
580,0.1872454,-0.8380046,-0.20599712,2.0
581,0.31548387,-0.66111225,-0.19620268,2.0
582,-0.72183156,-0.74666184,-0.91460246,0.0
583,-0.61038196,-0.5790785,-0.9416138,0.0
584,-0.6893627,-0.6336818,-0.5231203,0.0
585,-0.7211556,-0.85605913,-0.7932078,0.0
586,-0.8210837,-0.88408613,-0.6953913,0.0
587,1.2433685,1.1465439,-0.00024365261,6.0
588,1.3846426,1.2068634,0.19504014,6.0
589,0.71900773,-1.2802458,0.90984124,3.0
590,0.5857607,-1.2030469,0.5146883,3.0
591,-1.3607106,-1.1210485,0.90544915,4.0
592,-0.8516945,-0.88083065,1.2238964,4.0
593,-0.066792585,0.8258779,-1.3656437,5.0
594,0.05079699,1.0296179,-1.329156,5.0
595,-1.0257051,0.6860844,-0.19046852,1.0
596,-1.1145715,1.0410352,-0.049278766,1.0
597,-1.4121296,1.4123062,0.38331977,1.0
598,-1.2368206,1.4539554,0.38834468,1.0
599,0.22968392,-1.5354835,-0.42181483,2.0
600,0.1773077,-1.4172633,-0.48068523,2.0
601,-0.79941875,-1.1623595,-0.69823503,0.0
602,-0.67868453,-1.4154104,-0.8501832,0.0
603,-0.89915895,-1.1043148,-0.8396875,0.0
604,-0.8687301,-1.1007437,-0.8811331,0.0
605,-0.8858365,-1.1043756,-0.9014078,0.0
606,0.8472781,1.5933249,-1.0402688,6.0
607,0.7621105,1.4173177,-0.9897353,6.0
608,0.22678499,-2.0172503,1.1626844,3.0
609,0.18065047,-2.1284254,1.1114868,3.0
610,-0.8222035,-0.5787325,0.9718677,4.0
611,-0.43113127,-0.20408256,0.99377775,4.0
612,0.46914482,1.503788,-0.94427705,5.0
613,0.5423544,1.5413864,-0.98715377,5.0
614,-0.90957594,1.04466,0.23389585,1.0
615,-1.077941,0.56952274,0.2617197,1.0
616,-1.4586372,0.90889895,0.51386666,1.0
617,-1.4717934,0.9275102,0.5183585,1.0
618,0.0014004279,-0.77452266,0.42372233,2.0
619,0.13727157,-0.69552493,0.47987506,2.0
620,-0.87512153,-1.2604136,-1.0198574,0.0
621,-0.915486,-1.4643972,-0.9529489,0.0
622,-0.5959722,-1.299968,-0.9249751,0.0
623,-0.99501914,-1.6979743,-0.7916671,0.0
624,-1.1078583,-1.6067505,-0.8461062,0.0
625,0.9286212,1.4719659,-0.93472004,6.0
626,0.8730098,1.3879588,-0.8903455,6.0
627,0.6248403,-2.1484265,0.506472,3.0
628,0.5624241,-2.1936748,0.5235303,3.0
629,-1.4802371,-1.5512072,0.6841275,4.0
630,-1.6277078,-1.882922,0.8399311,4.0
631,-0.044586293,1.8140193,-3.0743408,5.0
632,0.071099065,1.7614381,-2.8231263,5.0
633,-1.6901253,1.0884475,-0.93920004,1.0
634,-2.101821,1.4081733,-1.0262626,1.0
635,-1.7991142,1.4204112,-0.48791775,1.0
636,-1.7513322,1.0563794,-0.39765748,1.0
637,0.16952649,-1.2019469,-0.22835177,2.0
638,0.013991875,-1.1273282,-0.09304191,2.0
639,-1.4593058,-0.7848473,-2.472265,0.0
640,-1.5609273,-0.76126766,-2.610407,0.0
641,-1.3594236,-0.7829832,-2.521,0.0
642,-1.0151349,-0.9173735,-1.9130586,0.0
643,-1.4776025,-0.7715786,-2.3907478,0.0
644,1.4277459,2.0036514,-2.177964,6.0
645,-0.61362916,-0.03209918,-3.0093467,0.0
646,1.6686604,-0.4636669,1.7722992,3.0
647,1.7309326,-0.5604046,1.9125845,3.0
648,-0.30729625,0.09659572,1.496542,4.0
649,-0.16308911,0.051417112,1.5042691,4.0
650,0.27757072,0.88495505,-1.385583,5.0
651,0.5011191,0.9398648,-1.4427689,5.0
652,-1.0779119,1.0097752,0.14590979,1.0
653,-0.989653,0.7366806,0.025348054,1.0
654,-0.93704355,1.192596,-0.07283564,1.0
655,-1.0712467,1.4303762,0.413308,1.0
656,0.4428088,-0.75098217,-0.07741441,2.0
657,0.6219316,-0.39925,0.0430554,2.0
658,-0.7417557,-0.89877224,-0.82756865,0.0
659,-0.7931601,-0.99608207,-0.6821696,0.0
660,-0.6802496,-0.80932873,-0.991035,0.0
661,-0.70291793,-0.9401684,-0.7503769,0.0
662,-0.60035515,-0.7537404,-0.9833568,0.0
663,1.1135386,1.2454804,-0.3441686,6.0
664,1.3022938,1.4243479,-0.42811525,6.0
665,1.0597299,-0.8922575,1.0594956,3.0
666,1.0662571,-0.93983895,1.1031567,3.0
667,-0.31978616,-0.30160424,1.3063483,4.0
668,-0.45724565,-0.44595173,1.2925882,4.0
669,0.47082645,0.67498064,-1.3473603,5.0
670,0.5300341,0.68654424,-1.2518097,5.0
671,-1.1828076,0.7582212,-0.047083713,1.0
672,-1.1804875,0.86638904,-0.00035463274,1.0
673,-1.5656288,1.1322722,0.28895316,1.0
674,-1.4992245,1.1961495,0.4208726,1.0
675,0.5490271,-0.848154,0.2619062,2.0
676,0.5151722,-0.71773076,0.12414053,2.0
677,-0.23558536,-0.81492597,-0.82504046,0.0
678,-0.4250318,-0.79012007,-0.8370881,0.0
679,-0.5100285,-0.9172962,-0.88368165,0.0
680,-0.48892316,-0.874282,-0.8128504,0.0
681,-0.38290358,-0.88035125,-0.8310304,0.0
682,1.3576005,1.1382408,-0.75431746,6.0
683,1.1533699,0.9324847,-0.7119558,6.0
684,1.2344106,-0.4858364,2.0080705,3.0
685,1.3266661,-0.35782886,2.1310976,3.0
686,-0.40914336,0.35467303,0.92925304,4.0
687,-0.15710133,0.32513523,1.4160616,4.0
688,-0.21315365,0.54832137,-0.3455189,5.0
689,-0.29322,0.49708638,-0.27740312,5.0
690,-0.7925645,1.3307784,0.8454033,1.0
691,-1.0284299,1.3336182,0.8877122,1.0
692,-1.0026369,1.5609074,0.956839,1.0
693,-0.9902528,1.46309,0.8725862,1.0
694,0.4855703,-0.18916559,0.8859131,2.0
695,0.5676399,-0.26484522,0.8639007,2.0
696,-0.30878356,-0.4355512,-0.11496482,0.0
697,-0.43954572,-0.5458679,-0.4455454,0.0
698,-0.28807843,-0.4638546,-0.13830614,0.0
699,-0.34765494,-0.61302644,-0.21850152,0.0
700,-0.24062024,-0.45582676,-0.42887038,0.0
701,0.78057843,1.0530406,0.36026558,6.0
702,0.9291265,1.2097391,0.5259391,6.0
703,0.60016674,-1.7920582,1.2211308,3.0
704,0.5300338,-1.4172239,1.2393844,3.0
705,-0.623104,-0.50646424,0.70501536,4.0
706,-0.492529,-0.36415544,0.8676407,4.0
707,0.23835878,1.3815114,-1.4973472,5.0
708,0.03906523,1.5512698,-1.3961436,5.0
709,-1.3088522,1.0100899,0.107914165,1.0
710,-1.4565296,1.1199373,0.08986944,1.0
711,-1.6696478,1.4544687,0.328115,1.0
712,-1.8129427,1.5869302,0.29907328,1.0
713,0.18648234,-1.5589308,-0.50345844,2.0
714,0.59773356,-1.224673,-0.35647276,2.0
715,-1.096042,-1.1160973,-0.9131556,0.0
716,-0.1695992,-0.35534403,-1.1182597,0.0
717,-0.7118153,-0.5641179,-1.0260946,0.0
718,-0.4451386,-0.43794847,-1.1092644,0.0
719,-0.3939751,-0.51609683,-1.017099,0.0
720,1.2498437,1.5847117,-0.2254091,6.0
721,1.1749561,1.4928788,-0.21343835,6.0
722,1.079392,-1.0621967,0.8617515,3.0
723,1.1050181,-1.0809069,0.81737167,3.0
724,-1.1164113,-1.1071528,1.2262012,4.0
725,-1.1313233,-0.5700537,1.2250896,4.0
726,0.23539385,0.57765955,-1.092795,5.0
727,-0.020585958,0.7925274,-1.3609476,5.0
728,-0.74187344,0.77170354,-0.29223606,1.0
729,-0.8180495,0.7791689,-0.12508233,1.0
730,-1.8665303,1.0349004,0.35948324,1.0
731,-1.8422397,0.99257463,0.51374185,1.0
732,0.9788206,-0.56471145,0.11309101,2.0
733,0.5071676,-0.75081104,0.2559769,2.0
734,-0.34148228,-0.38372412,-0.90078723,0.0
735,-0.3766015,-0.4919764,-0.764557,0.0
736,-0.2805486,-0.4564154,-0.68202895,0.0
737,-0.15932158,-0.40065983,-0.77642596,0.0
738,-0.29392698,-0.4233676,-0.89589113,0.0
739,0.603168,1.9289664,-0.98123,6.0
740,0.6300562,1.4648936,-0.72035563,6.0
741,0.70096934,-0.5917218,1.0795729,3.0
742,0.7822995,-0.60852814,0.8981019,3.0
743,-0.5934718,-0.8291099,0.92695457,4.0
744,-0.53431344,-0.63490224,0.82203764,4.0
745,-0.02688349,0.4050717,-0.15920001,5.0
746,0.0014283881,0.46504563,-0.19787632,5.0
747,-0.40127662,0.5806494,0.29793033,1.0
748,-0.8070981,1.0367405,0.28876626,1.0
749,-1.2490805,1.527159,0.5682082,1.0
750,-1.3898516,1.715849,0.45986614,1.0
751,0.24915475,-0.6859952,-0.010575989,2.0
752,0.3618884,-0.5680833,-0.12224499,2.0
753,-0.4489257,-0.4028609,-0.7747139,0.0
754,-0.47170544,-0.40184477,-0.84945625,0.0
755,-0.599086,-0.6208204,-0.8547704,0.0
756,-0.3312301,-0.50865835,-0.68269974,0.0
757,-0.4576496,-0.45974407,-0.89625543,0.0
758,1.1438302,1.2609009,0.36722246,6.0
759,1.1148455,1.2139839,0.47784746,6.0
760,1.4736062,-1.0659144,0.94719064,3.0
761,1.1682771,-0.94795275,0.7896492,3.0
762,-0.57091546,-0.33900514,0.5031983,4.0
763,-0.581368,-0.4117312,0.81203175,4.0
764,0.17111614,0.33137715,-1.3675956,5.0
765,0.3737839,0.182955,-1.15036,5.0
766,-0.9803776,0.757351,-0.21733087,1.0
767,-0.6294723,0.83240396,-0.33608264,1.0
768,-1.462842,0.8941509,0.26749906,1.0
769,-1.3966181,1.0492924,0.38950878,1.0
770,0.31067312,-0.4906705,-0.38491133,2.0
771,0.5830854,-0.54388994,-0.36096424,2.0
772,0.015928697,-0.66924566,-0.8644051,0.0
773,-0.09258141,-0.5080373,-0.9980844,0.0
774,-0.17872281,-0.22331779,-0.9709637,0.0
775,-0.27493915,-0.26468143,-0.99117965,0.0
776,-0.04937773,-0.5999363,-0.7846381,0.0
777,1.2895427,0.83045954,-0.09566711,6.0
778,1.5110017,0.7843171,-0.43056378,6.0
779,1.530167,-0.5086881,0.046812236,3.0
780,1.3767099,-0.90470827,0.13499554,3.0
781,-0.971006,-0.93589455,0.91277874,4.0
782,-0.95535463,-0.95272505,0.95187044,4.0
783,0.54759175,0.58650374,-0.94732183,5.0
784,0.51611036,0.3262979,-1.0364852,5.0
785,-0.66780555,0.81956375,-0.56578475,1.0
786,-0.9917974,0.6695049,-0.49543142,1.0
787,-1.4337517,0.88293034,0.0019237008,1.0
788,-1.4154814,0.86062,0.03728594,1.0
789,1.5699589,-0.72246104,-0.83906734,2.0
790,1.0953592,-1.0810345,-0.7211238,2.0
791,0.0216351,-0.50257134,-1.3208727,0.0
792,0.023744464,-0.21735889,-1.3705298,0.0
793,0.15304545,-0.39438397,-1.1935815,0.0
794,0.07188595,-0.37712005,-1.240178,0.0
795,-0.05705345,-0.59359354,-1.2655108,0.0
796,1.756215,0.45799497,-0.46120602,6.0
797,2.0884964,0.3387959,-1.0710621,6.0
798,2.5592904,-0.97381943,0.92628086,3.0
799,2.2104907,-1.0618631,0.8728091,3.0
800,-1.3328369,-0.7551803,1.451574,4.0
801,-1.4322393,-0.83118165,1.4836322,4.0
802,0.46959907,0.28443286,-1.9736998,5.0
803,0.8106331,0.39941224,-1.8080267,5.0
804,-1.9316996,0.42080167,0.2786795,1.0
805,-0.4100913,-0.3230033,-0.19909647,1.0
806,-1.7941682,0.5471077,0.4463813,1.0
807,-1.754513,0.7225233,0.5501807,1.0
808,0.83474356,-0.98048246,-0.54384536,2.0
809,1.0241969,-0.89021695,-0.5661717,2.0
810,0.58035046,-0.38479108,-1.0637605,0.0
811,0.007401729,-0.8849707,-0.9556726,0.0
812,0.18369204,-0.9932966,-0.7660013,0.0
813,0.09786799,-0.7153361,-1.1078485,0.0
814,0.22407326,-0.8019241,-0.90179574,0.0
815,2.0556052,0.6695132,-0.68132675,6.0
816,1.8855901,0.8064165,-0.5088558,6.0
817,0.59951526,-0.615683,0.8008213,3.0
818,0.5344603,-1.1390425,0.8272576,3.0
819,-0.970285,-1.3875601,1.1825775,4.0
820,-1.0301442,-1.2669944,0.96691704,4.0
821,-0.3991503,1.0373523,-2.6639993,5.0
822,-0.45903227,1.050265,-2.7916803,5.0
823,-1.4040719,0.6964442,-1.1996117,1.0
824,-1.3041872,0.77432436,-1.199224,1.0
825,-1.1544874,1.0603073,-1.0441148,1.0
826,-1.5321223,1.219493,-0.9908058,1.0
827,-1.0487727,-0.59662825,-1.5394682,0.0
828,-0.77174306,-0.60750407,-1.0466894,0.0
829,-1.2353972,-0.6693917,-2.198569,0.0
830,-0.9977035,-0.60940266,-2.0641327,0.0
831,-1.3061906,-0.49697086,-2.2906938,0.0
832,-1.2968981,-0.50269103,-2.2792394,0.0
833,-1.3321334,-0.44774753,-2.1799262,0.0
834,1.5944346,1.7982963,-0.15248522,6.0
835,1.6040264,1.86727,-0.17726731,6.0
836,0.7879141,-1.0692661,0.6385791,3.0
837,0.68102735,-1.0224682,0.57199144,3.0
838,-0.74735653,-1.0779865,0.88234335,4.0
839,-0.67286557,-1.2345542,0.8652269,4.0
840,0.028250251,1.4610741,-1.8948731,5.0
841,0.12970132,1.4887305,-1.8369756,5.0
842,-1.5602562,0.71235144,-0.97375864,1.0
843,-1.554057,0.22462031,-1.2169292,1.0
844,-1.1749095,0.9028453,-0.74956244,1.0
845,-1.1359502,1.074056,-0.5822832,1.0
846,-0.43623433,-0.95576507,-0.7213049,0.0
847,-0.7095757,-1.243544,-0.8593406,0.0
848,-1.2288382,-0.7888412,-1.5718213,0.0
849,-0.9245591,-0.3379588,-1.8190411,0.0
850,-1.3767467,-0.4666313,-2.1495237,0.0
851,-1.2720723,-0.7268742,-1.6830914,0.0
852,-0.68992156,-0.49711323,-1.3697388,0.0
853,1.5418162,1.9953136,-0.47860917,6.0
854,1.409594,1.7567006,-0.4611036,6.0
855,1.1107572,-0.2035999,1.5902631,3.0
856,1.0928907,-0.54254615,1.292122,3.0
857,-0.51344854,0.3801183,1.1010995,4.0
858,-0.41690877,0.21338528,1.4670596,4.0
859,0.23744246,0.48435876,-0.95814085,5.0
860,0.09821611,0.73489517,-1.3789814,5.0
861,-0.27151242,0.083699964,-0.11170615,1.0
862,-0.29318312,0.3156309,0.2236274,1.0
863,-0.6836343,1.1246636,0.58669263,1.0
864,-0.6861387,1.0423819,0.64238024,1.0
865,0.23120123,-0.26763812,0.42270228,2.0
866,0.49730685,-0.24894872,0.6431267,2.0
867,-0.45735818,-0.6107677,-0.25868708,0.0
868,-0.29482716,-0.682664,-0.109917186,0.0
869,-0.5531453,-0.6319854,-0.50127643,0.0
870,-0.46001965,-0.5539777,-0.4801886,0.0
871,-0.4012962,-0.42324778,-0.470186,0.0
872,1.5115027,1.1564121,0.86835647,6.0
873,1.5428492,0.969057,0.92543954,6.0
874,3.0458627,-2.165044,-0.8233359,3.0
875,3.0976486,-1.9262588,-1.0638217,3.0
876,-1.2700305,-1.1803252,0.7131596,4.0
877,-1.6876718,-1.1422105,0.8283112,4.0
878,1.4739994,-0.5954498,-3.0708308,5.0
879,1.9104265,-0.100901596,-2.9200325,5.0
880,-1.6806209,0.57514036,-0.5481679,1.0
881,-1.3541359,0.34597483,-0.9721783,1.0
882,-2.3883655,0.7123423,-0.3216045,1.0
883,-2.4749603,0.691019,-0.18686181,1.0
884,2.672929,-1.5892701,-1.5976115,2.0
885,2.8162887,-1.5925303,-1.6369249,2.0
886,0.991491,-0.91838306,-2.1684282,0.0
887,1.0394679,-1.1486076,-2.7559917,0.0
888,1.0783255,-1.0755163,-2.7694685,0.0
889,0.8450987,-1.5113055,-2.633926,0.0
890,1.7559843,-1.5147414,-1.9419396,0.0
891,2.6773345,0.1375654,-2.3349376,6.0
892,2.7773287,0.059214808,-2.3257973,6.0
893,1.4191242,-2.2353492,0.047267877,3.0
894,1.5018157,-2.2248092,0.21936828,3.0
895,-1.6123089,-0.53604543,0.8652505,4.0
896,-2.3088102,-1.4724646,0.8436006,4.0
897,1.1294198,-0.26442337,-2.4027014,5.0
898,1.0031368,-0.30915892,-1.8865117,5.0
899,-1.4036739,0.59600896,-0.38682103,1.0
900,-1.8997972,0.6487483,-0.50578684,1.0
901,-2.8511434,1.0723614,-0.07626943,1.0
902,-2.3367255,0.8109009,-0.35168433,1.0
903,1.3588921,-1.5247326,-1.4028729,2.0
904,1.2501957,-1.9207222,-1.3413963,2.0
905,0.2382902,-1.4992479,-2.050105,0.0
906,0.9834508,-1.4065735,-1.5806544,0.0
907,0.27274165,-1.4625313,-2.0697856,0.0
908,0.5383456,-1.4245938,-1.6684089,0.0
909,0.40951282,-1.3858124,-1.9825894,0.0
910,1.8590086,0.49702457,-1.5250224,6.0
911,2.0715694,0.690002,-1.6870277,6.0
912,1.0805041,-1.6782678,1.3041135,3.0
913,1.1322727,-1.6985642,1.404335,3.0
914,-1.0072589,-1.4907483,1.374847,4.0
915,-1.070177,-1.5964155,1.4255066,4.0
916,-0.40705836,0.8673867,-1.8868812,5.0
917,-0.27766013,1.0483146,-1.684297,5.0
918,-0.6857661,0.43681383,-0.18484402,1.0
919,-0.79405147,0.0030598883,-0.049664024,1.0
920,-1.5932184,0.6881443,0.19769499,1.0
921,-1.3806689,0.7291774,0.33511966,1.0
922,0.48003992,-1.4509646,0.32619968,2.0
923,0.58740747,-1.2686956,0.40990323,2.0
924,-0.668358,-1.496016,-0.280755,0.0
925,-0.5316872,-0.62449205,-0.926317,0.0
926,-0.761778,-0.79756695,-1.0294039,0.0
927,-0.25412592,-0.7399669,-0.4960856,0.0
928,-0.3320522,-0.032291137,-1.1381408,0.0
929,1.0317316,1.4899751,-0.6594927,6.0
930,0.96300066,1.580309,-0.90593415,6.0
931,0.92343897,-1.1227995,0.7792217,3.0
932,1.16896,-1.2557216,1.3148435,3.0
933,-1.1954688,-0.034230392,1.2237549,4.0
934,-1.5619692,0.10810956,1.4521364,4.0
935,0.37051055,1.49971,-1.6456255,5.0
936,0.32722405,1.568749,-1.6306113,5.0
937,-1.7440104,0.798787,0.24118777,1.0
938,-1.6445644,0.83809656,0.34835058,1.0
939,-1.8767098,0.7488978,0.40571326,1.0
940,-1.6047298,0.731793,0.40063962,1.0
941,0.7908476,-0.5176834,-0.20319723,2.0
942,1.3245769,-0.4461093,-0.24032998,2.0
943,-0.89771444,-0.8569731,-1.3008385,0.0
944,-0.9165537,-0.9424584,-0.9876885,0.0
945,-0.8619956,-0.94723654,-1.1147462,0.0
946,-0.95396,-0.9938856,-1.2866219,0.0
947,-0.0433337,-0.33243194,-1.0456852,0.0
948,1.9669901,1.3003951,-0.2220778,6.0
949,1.7756137,0.90808123,0.065192915,6.0
950,1.690682,-1.033723,1.1679667,3.0
951,1.397639,-1.0362029,1.1397024,3.0
952,-1.8147222,-0.7330021,1.057893,4.0
953,-1.7381436,-0.78975725,1.3539205,4.0
954,0.6553863,0.30192667,-1.0709275,5.0
955,0.42735645,0.28979224,-1.1528279,5.0
956,-1.4652605,0.3896343,-0.20247781,1.0
957,-1.7009635,0.13160065,-0.23518242,1.0
958,-1.7167987,1.2512145,-0.18601167,1.0
959,-1.6848756,1.162045,-0.05937878,1.0
960,0.78311855,-0.7607388,-0.23145948,2.0
961,1.0900875,-0.6226091,-0.29312658,2.0
962,-0.016162794,-0.26875556,-1.2698851,0.0
963,-0.09909994,-0.40139654,-1.079401,0.0
964,0.4125595,-0.11593877,-1.1536751,0.0
965,-0.15618655,-0.2914013,-1.1977537,0.0
966,0.022332154,-0.3779679,-1.0584685,0.0
967,1.0019853,1.1221727,-0.29172015,6.0
968,1.6363829,1.0930445,-0.8034431,6.0
969,2.6120377,-0.57815075,0.5821017,3.0
970,2.652188,-0.52561647,0.6044262,3.0
971,-0.8493592,-0.50979215,1.1431088,4.0
972,-0.6874996,-0.3697276,1.0291176,4.0
973,0.99548775,0.5891907,-1.9273908,5.0
974,0.7050718,0.47198865,-2.2386143,5.0
975,-1.339147,0.20305775,-0.54720104,1.0
976,-1.5662446,0.46266454,-0.29569378,1.0
977,-1.8931074,0.41838074,0.30487385,1.0
978,-1.840253,0.28513533,0.14003628,1.0
979,1.8180754,-0.40289974,-0.0058902837,2.0
980,1.9180138,-0.5392316,0.016896589,2.0
981,0.16662219,-1.0104792,-0.90527433,0.0
982,0.30001515,-0.692996,-1.066386,0.0
983,0.3709118,-0.72552305,-0.9111776,0.0
984,0.10771523,-1.1118257,-0.75905585,0.0
985,0.11216706,-1.154101,-0.8486502,0.0
986,1.6916531,0.29649788,-0.46267444,6.0
987,2.3268936,0.29230303,0.053242825,6.0
988,1.9021285,-0.3749029,0.44835454,3.0
989,2.1873584,-0.7333638,0.4881135,3.0
990,-0.811402,-0.3972461,1.0922532,4.0
991,-0.36839342,-0.41299787,0.97496504,4.0
992,0.5631986,0.8125133,-2.0595572,5.0
993,0.5693821,1.0460414,-2.1866293,5.0
994,-1.2342627,0.51244354,0.0024048276,1.0
995,-0.9188169,0.22997646,0.33499318,1.0
996,-1.5816219,0.49075451,0.45457792,1.0
997,-1.7845503,0.4326821,0.43768495,1.0
998,1.3461162,-0.66360754,-0.16213687,2.0
999,1.074678,-0.6094853,-0.24685538,2.0
1000,0.33975032,-0.22654432,-0.22963741,0.0
1001,0.24642599,-0.5514798,-0.69199836,0.0
1002,0.41785905,-0.58441067,-0.66231704,0.0
1003,0.39936966,-0.57418245,-0.75931895,0.0
1004,0.37168834,-0.5516175,-0.8287728,0.0
1005,1.1570249,1.3027353,-1.2415084,6.0
1006,1.591638,0.60640126,-0.47410402,6.0
1007,1.8613852,-0.6262297,2.0421388,3.0
1008,1.7312028,-0.5301918,2.0203238,3.0
1009,-0.40863478,-0.5218744,1.1503617,4.0
1010,-0.70180327,-0.535301,1.0384043,4.0
1011,0.20943797,0.43141872,-0.77841735,5.0
1012,0.14908804,0.4190408,-0.9500372,5.0
1013,-0.91278595,0.56291205,0.3414397,1.0
1014,-0.7359532,0.6232075,0.4134626,1.0
1015,-1.1202556,0.6833911,0.6789185,1.0
1016,-1.1893244,0.70609385,0.9182973,1.0
1017,0.2973843,-0.8608776,-0.08806434,2.0
1018,0.19540508,-0.7488835,-0.1064845,2.0
1019,-0.41798627,-0.58326846,-0.72876436,0.0
1020,-0.29369447,-0.60257214,-0.6890777,0.0
1021,-0.4458516,-0.69908345,-0.5754936,0.0
1022,-0.46793163,-0.68462753,-0.68649346,0.0
1023,-0.51214284,-0.5642254,-0.67854166,0.0
1024,1.3346307,1.171577,-0.6255048,6.0
1025,1.2434049,0.81811595,-0.5177964,6.0
1026,1.8445396,-0.8100066,-0.124869086,3.0
1027,2.0370755,-0.75953656,-0.072685994,3.0
1028,-1.8348621,-0.6110502,0.95810086,4.0
1029,-1.454483,-0.53899896,0.9946183,4.0
1030,0.8268864,-0.06319865,-1.3870895,5.0
1031,0.74248904,0.14507833,-1.4371665,5.0
1032,-1.3700709,0.4508288,-0.5709144,1.0
1033,-1.3222944,0.32134524,-0.5738747,1.0
1034,-1.5404,0.52110785,-0.3329929,1.0
1035,-1.8508817,0.67990696,-0.3261422,1.0
1036,1.4545878,-0.6171922,-0.88440406,2.0
1037,1.4207674,-0.7066166,-0.9262286,2.0
1038,0.2553711,-0.9191392,-1.2918767,0.0
1039,0.7212293,-0.5414015,-1.4311528,0.0
1040,0.11519062,-0.4053515,-1.7432086,0.0
1041,0.6251195,-0.6206236,-1.5295376,0.0
1042,0.40560487,-0.54517275,-1.6055137,0.0
1043,1.7501693,0.22744493,-0.8873569,6.0
1044,1.9511464,0.7191945,-0.5665709,6.0
1045,1.4765319,-0.11668361,1.5376828,3.0
1046,1.5142273,-0.07679347,1.5477561,3.0
1047,-0.5768579,-0.15204784,1.2338873,4.0
1048,-0.4234614,-0.09231302,1.3920884,4.0
1049,0.1632576,0.40158755,-0.8525661,5.0
1050,0.045749515,0.3832175,-1.041765,5.0
1051,-0.5060107,0.5179206,-0.14279228,1.0
1052,-0.88987607,0.3330882,-0.3297879,1.0
1053,-0.8547572,0.5612114,0.02835063,1.0
1054,-1.040801,0.51308084,-0.15219885,1.0
1055,1.0933567,-0.31206858,0.49932644,2.0
1056,0.95475596,-0.20751788,0.25731775,2.0
1057,-0.37931368,-0.21103811,-0.5288957,0.0
1058,-0.19521648,-0.22674397,-0.4053253,0.0
1059,-0.38500527,-0.26399058,-0.5902979,0.0
1060,-0.56508297,-0.33581832,-0.7496083,0.0
1061,-0.4734076,-0.37521338,-0.754962,0.0
1062,1.8773128,0.9008386,0.75014037,6.0
1063,1.828808,0.8729554,0.6556046,6.0
1064,1.8517536,-0.15512756,1.3087597,3.0
1065,1.8833338,-0.15619758,1.4651976,3.0
1066,-0.4860803,-0.35814446,0.87508214,4.0
1067,-0.31134817,-0.3016536,1.3629314,4.0
1068,-0.97691435,0.42292503,-0.34244782,0.0
1069,-0.68396926,0.09757838,-0.43816262,0.0
1070,-0.73666966,-0.043552797,-0.37685165,0.0
1071,-0.7032552,-0.0840255,-0.3107502,0.0
1072,-0.0010085581,-0.47582388,-0.5233985,0.0
1073,-0.30781606,-0.49911445,-0.6927918,0.0
1074,-0.6460649,-0.33168104,-0.802372,0.0
1075,-0.5250088,-0.45776963,-0.8315332,0.0
1076,-0.42372233,-0.3066353,-0.8049196,0.0
1077,-0.44206187,-0.33535337,-0.7895002,0.0
1078,-0.3606905,-0.36592105,-0.74241483,0.0
1079,1.6753105,1.300417,0.08304599,6.0
1080,1.6786865,1.2840043,-0.014607923,6.0
1081,1.0728185,-1.1732098,0.5334654,3.0
1082,1.3630365,-1.1341578,0.71884066,3.0
1083,-1.3012334,-0.4883406,1.134735,4.0
1084,-0.84739214,-0.53153265,0.78127193,4.0
1085,0.7206554,0.62504894,-1.3960227,5.0
1086,0.6752052,0.479013,-1.4990748,5.0
1087,-1.8798988,0.9570772,-0.4848631,1.0
1088,-1.7041476,0.6700346,-0.40386263,1.0
1089,-1.662517,0.8813968,-0.13421205,1.0
1090,-1.5632231,1.1593668,-0.48677427,1.0
